col0,col1,col2,col3
Nakatsu-gu,Tagitsuhime,part of World Heritage Site,Munakata
Kanda Shrine,Ōkuninushi,Registered Tangible Cultural Property of Japan,Soto-Kanda
Kumano Nachi Taisha,Kumano Gongen,part of World Heritage Site,Nachikatsuura
Toyokuni Shrine,Toyotomi Hideyoshi,National Treasure,Higashiyama-ku
Sumiyoshi taisha,Sumiyoshi sanjin,National Treasure,Sumiyoshi-ku
Munakata Taisha,Three Goddesses of Munakata,part of World Heritage Site,Munakata
Kumano Hongū Taisha,Kumano Gongen,part of World Heritage Site,Tanabe
Kunōzan Tōshō-gū,Tokugawa Ieyasu,National Treasure,Shizuoka
Kibitsu Jinja,Kibitsuhiko-no-mikoto,National Treasure,Okayama Prefecture
Isonokami Shrine,Futsunomitama,National Treasure,Nara Prefecture
Kasuga-taisha,Kasuga no Kami,UNESCO World Heritage Site,Nara Prefecture
Usa-jinjū,Empress Jingu,National Treasure,Usa
Kashima-jingū,Takemikazuchi,National Treasure,Ibaraki Prefecture
Tamaki Shrine,Kunitokotachi,part of World Heritage Site,Totsukawa
Kawaguchi Asama Shrine,Asama shrine,part of World Heritage Site,Fujikawaguchiko
