col0,col1,col2
Bigflo & Oli,Bigflo & Oli discography,Victoires de la Musique – Male artist of the year
Macklemore & Ryan Lewis,Macklemore & Ryan Lewis discography,MTV Europe Music Award for Best New Act
Pimpinela,Pimpinela discography,Latin Grammy Lifetime Achievement Award
The Judds,The Judds discography,Grammy Award for Best Country Performance by a Duo or Group with Vocal
Bolbbalgan4,Bolbbalgan4 discography,Korean Music Awards
The Knife,The Knife discography,Nordic Music Prize
Sly and Robbie,Sly and Robbie discography,Grammy Award for Best Reggae Album
Everly Brothers,The Everly Brothers discography,Grammy Lifetime Achievement Award
The Black Keys,The Black Keys discography,Grammy Award
Nico & Vinz,Nico & Vinz discography,Spellemann Award of the year
Chino & Nacho,Chino y Nacho discography,Latin Grammy Award for Best Urban Music Album
DJ Jazzy Jeff & The Fresh Prince,DJ Jazzy Jeff & The Fresh Prince discography,MTV Video Music Award for Best Rap Video
Captain & Tennille,Captain & Tennille discography,Grammy Award for Record of the Year
Ike & Tina Turner,Ike & Tina Turner discography,Grammy Hall of Fame
Shankar Jaikishan,Shankar Jaikishan discography,Filmfare Awards
Madcon,Madcon discography,Spellemannprisen for årets musikkvideo
Wisin & Yandel,Wisin & Yandel discography,Latin Grammy Award for Best Urban Music Album
C+C Music Factory,C+C Music Factory discography,MTV Video Music Award for Best Dance Video
2 Unlimited,2 Unlimited discography,Popprijs
Erasure,Erasure discography,BRIT Awards
