col0,col1,col2
Rocky Mountain College of Art and Design,1963-01-01,"special focus four-year: arts, music and design schools"
Pennsylvania College of Art and Design,1982-01-01,"special focus four-year: arts, music and design schools"
Pacific Northwest College of Art,1909-01-01,"special focus four-year: arts, music and design schools"
Otis College of Art and Design,1918-01-01,"special focus four-year: arts, music and design schools"
Oregon College of Art & Craft,1907-01-01,"special focus four-year: arts, music and design schools"
Northwest College of Art & Design,1982-01-01,"special focus four-year: arts, music and design schools"
New York Academy of Art,1982-01-01,"special focus four-year: arts, music and design schools"
New England Institute of Art,1952-01-01,"special focus four-year: arts, music and design schools"
Montserrat College of Art,1970-01-01,"special focus four-year: arts, music and design schools"
Minneapolis College of Art and Design,1886-01-01,"special focus four-year: arts, music and design schools"
Milwaukee Institute of Art & Design,1974-01-01,"special focus four-year: arts, music and design schools"
Memphis College of Art,1936-01-01,"special focus four-year: arts, music and design schools"
Laguna College of Art and Design,1961-01-01,"special focus four-year: arts, music and design schools"
Kansas City Art Institute,1885-01-01,"special focus four-year: arts, music and design schools"
International Academy of Design & Technology – Seattle,2004-01-01,"special focus four-year: arts, music and design schools"
Illinois Institute of Art – Schaumburg,1983-01-01,"special focus four-year: arts, music and design schools"
Illinois Institute of Art – Chicago,1916-01-01,"special focus four-year: arts, music and design schools"
School of Advertising Art,1984-01-01,special focus two-year colleges: arts and design
School of the Art Institute of Chicago,1866-01-01,"arts & sciences focus, high graduate coexistence"
The Art Institute of Michigan,2007-01-01,"special focus four-year: arts, music and design schools"
