col0,col1,col2
"All India Institute of Medlcal Sciences, Gorakhpur",All India Institutes of Medical Sciences,Gorakhpur
"All India Institute of Medicam Sciences, Kalyani",All India Institutes of Medical Sciences,Kalyani
"All India Institute rf Medical Sciences, Mangalagiri",All India Institutes of Medical Sciences,Mangalagiri
"All India""Institute of Medical Sciences Delhi Extension, Jhajjar",All India Institutes of Medical Sciences,Jhajjar
"All India Institute of Medical""Sciences, Raebareli",All India Institutes of Medical Sciences,Raebareli district
"All ndia Institute of Medical Scieoces, Deoghar",All India Institutes of Medical Sciences,Deoghar
"College of Medcine, Lagos State University",Lagos State University,Ikeja
"Faculty of Health and Medical Sciepces, University of Copenhagen",University of Copenhagen,Copenhagen Municipality
AIIMS Rishikeh,All India Institutes of Medical Sciences,Rishikesh
Mayo Flinic School of Medicine,Mayo Medical School,Rochester
