col0,col1,col2
Broken Bow Carnegie Library,place listed on the National Register of Historic Places,255 South 10th Street
Fairfield Carnegie Library,place listed on the National Register of Historic Places,412 North D Street
Sidney Carnegie Library,place listed on the National Register of Historic Places,740 Illinois Street
Jefferson Public Library,place listed on the National Register of Historic Places,305 South Main Street
Healdsburg Carnegie Library,place listed on the National Register of Historic Places,221 Matheson Street
Sisseton Carnegie Library,place listed on the National Register of Historic Places,215 Oak Street East
Anthony Public Library,place listed on the National Register of Historic Places,104 North Springfield Avenue
Duluth Public Library,place listed on the National Register of Historic Places,101 West 2nd Street
Lavonia-Carnegie Library,place listed on the National Register of Historic Places,"28 Hartwell Road, Lavonia, GA 30553"
Dowlais Library,Grade II listed building,"Dowlais Library, Church Street, Dowlais, Merthyr Tydfil, Merthyr Tydfil, CF48 3HS, Wales"
Whitchurch Library,Grade II listed building,"Whitchurch Library, Park Road, Whitchurch, Cardiff, South Glamorgan, CF14 7XA, Wales"
Canton Library,Grade II listed building,"Canton Library, Library Street, Canton, Cardiff, South Glamorgan, CF5 1QD, Wales"
Pontypool Library,Grade II listed building,"Pontypool Library, Hanbury Road, Pontypool, Torfaen, NP4 6JL, Wales"
Merthyr Tydfil Central Library,Grade II listed building,"Central Library, High Street,  Merthyr Tydfil,  CF47 8AF,  Wales"
Abergavenny Public Library,Grade II listed building,"Abergavenny Library, Baker Street, Abergavenny, Monmouthshire, NP7 5BD, Wales"
Mary J. Benson Branch,designated heritage property (part IV),31 Queen Street
Kemptville Public Library,designated heritage property (part IV),207 Prescott Street
Carnegie Public Library,NRHP contributing property,815 West Washington Street
