col0,col1,col2
Croatian Badminton Association,1991-01-01,Croatia national badminton team
Badminton Savez Bosne i Hercegovine,2007-01-01,Bosnia and Herzegovina national badminton team
Belgian Badminton Federation,1947-01-01,Belgium national badminton team
Belarusian Badminton Federation,1992-01-01,Belarus national badminton team
Badminton Federation of the Azerbaijan Republic,1996-01-01,Azerbaijan national badminton team
Österreichischer Badminton Verband,1957-01-01,Austria national badminton team
Armenian Badminton Federation,1992-01-01,Armenia national badminton team
Federata Shqiptare Badminton,2005-01-01,Albania national badminton team
Bulgarian Badminton Federation,1980-01-01,Bulgaria national badminton team
Badminton Ireland,1899-01-01,Ireland national badminton team
Fédération Française de Badminton,1979-01-01,France national badminton team
Ukrainian Badminton Federation,1992-01-01,Ukraine national badminton team
Badminton Scotland,1911-01-01,Scotland national badminton team
