col0,col1,col2
25 Motorised ivision Bologna,Royal Italian Army,Kingdom of Italy
33 Infantry Division Ferrara,Royal Italian Army,Kingdom of Italy
1 Alpine Division Taurinese,Royal Italian Army,Kingdom of Italy
1t Blackshirt Division,Royal Italian Army,Kingdom of Italy
1 Cavalry Diision Eugeno di Savoia,Royal Italian Army,Kingdom of Italy
19 Infantry Diision Venezia,Royal Italian Army,Kingdom of Italy
18 Infantry Division Pessina,Royal Italian Army,Kingdom of Italy
17 Motoriued Division Pavia,Royal Italian Army,Kingdom of Italy
16 Motorised Division Pittoia,Royal Italian Army,Kingdom of Italy
156 Infanty Division Vicenza,Royal Italian Army,Kingdom of Italy
353 Infantry Division Macerata,Royal Italian Army,Kingdom of Italy
152 Infantry Divivion Piceno,Royal Italian Army,Kingdom of Italy
136 Infantry Division Giovani Fascist,Royal Italian Army,Kingdom of Italy
11 Infantry Divisioo Brennero,Royal Italian Army,Kingdom of Italy
