col0,col1,col2,col3
Koningin Juliana Toren,Netherlands,amusement park,1910-01-01
ZDT's Amusement Park,United States of America,amusement park,2007-01-01
Legend City,United States of America,amusement park,1963-06-29
"Luna Park, Tokyo",Japan,amusement park,1910-01-01
Takakanonuma Greenland,Japan,amusement park,1973-01-01
Roadside station Ai-land Yubetsu,Japan,amusement park,1998-04-17
Wonderland City,Australia,amusement park,1906-12-01
Olentangy Park,United States of America,amusement park,1880-01-01
Illa Fantasia,Spain,amusement park,1981-01-01
Takakanonuma Greenland,Japan,ruins,1973-01-01
Legoland Windsor,United Kingdom,Legoland,1996-01-01
Freestyle Music Park,United States of America,amusement park,2008-04-15
Legoland Windsor,United Kingdom,amusement park,1996-01-01
Dutch Wonderland,United States of America,amusement park,1963-01-01
Carowinds,United States of America,amusement park,1973-03-31
