col0,col1,col2
Medical Society of London,City of Westminster,United Kingdom
British Society of Antimicrobial Chemotherapy,Birmingham,United Kingdom
Royal Medical Society,Scotland,United Kingdom
Société française de médecine d'urgence,Paris,France
Dutch College of General Practitioners,Utrecht,Netherlands
Portuguese Society of Nephrology,Lisbon,Portugal
Hellenic Cardiological Society,Athens,Greece
European Society for Medical Oncology,Lugano,Switzerland
European Society of Hypertension,Milan,Italy
Swedish Medical Association,Stockholm,Sweden
European Society for Therapeutic Radiology and Oncology,Brussels,Belgium
American Headache Society,Woodbury,United States of America
Society of Critical Care Medicine,Mount Prospect,United States of America
American Association for Geriatric Psychiatry,McLean,United States of America
American Academy of Health Behavior,Bowling Green,United States of America
Michigan State Medical Society,East Lansing,United States of America
"ISAKOS - International Society of Arthroscopy, Knee Surgery and Orthopaedic Sports Medicine",San Ramon,United States of America
American Association for Anatomy,Bethesda,United States of America
American Society of Maxillofacial Surgeons,Beverly,United States of America
