col0,col1,col2,col3
Ben Shemen,625,Israel,Hevel Modi'in Regional Council
Peki'in HaHadasha,404,Israel,Ma'ale Yosef Regional Council
"Yonatan, Golan Heights",601,Israeli-occupied territories,Golan Regional Council
Kanaf,419,Israeli-occupied territories,Golan Regional Council
Eli-ad,375,Israeli-occupied territories,Golan Regional Council
Bnei Yehuda,1040,Israeli-occupied territories,Golan Regional Council
Givat Yoav,662,Israeli-occupied territories,Golan Regional Council
Neot Golan,534,Israeli-occupied territories,Golan Regional Council
Natur,567,Israeli-occupied territories,Golan Regional Council
Sha'al,256,Israeli-occupied territories,Golan Regional Council
Aniam,536,Israeli-occupied territories,Golan Regional Council
Haspin,1739,Israel,Golan Regional Council
Beit Shikma,827,Israel,Hof Ashkelon Regional Council
Netiv HaAsara,805,Israel,Hof Ashkelon Regional Council
Kfar Hittim,666,Israel,Lower Galilee Regional Council
