col0,col1,col2
St James' Church of England Primary Academy,2014-04-01,Church of England
St James' CofE Academy,2014-04-01,Church of England
St John's Church of England Primary School,2014-04-01,Church of England
St Chad's Church of England Primary School,2014-02-01,Church of England
"Sacred Heart School, A Catholic Voluntary Academy",2013-12-01,Roman Catholic
St Joseph's Catholic Primary School,2013-09-01,Roman Catholic
St John the Evangelist Catholic Primary,2013-09-01,Roman Catholic
St Chad's Catholic Primary School,2013-09-01,Roman Catholic
St Bede's Catholic Primary School,2013-07-01,Roman Catholic
Our Lady of Good Counsel Catholic Primary School,2013-05-01,Roman Catholic
English Martyrs' Catholic Primary School,2013-05-01,Roman Catholic
St Clare's Catholic Primary School,2013-09-01,Roman Catholic
Our Lady's Roman Catholic Primary School,2013-04-01,Roman Catholic
St Anthony's Catholic Primary School,2013-04-01,Roman Catholic
Our Lady and St Joseph Catholic Primary School,2014-09-01,Roman Catholic
