col0,col1,col2
Ethiopian Unity Patriots Front,Ethiopian nationalism,1993-01-01
Zimbabwe African National Union,African nationalism,1963-08-08
Jaysh al-Ahrar,Salafi jihadism,2016-01-01
Harkat-ul-Jihad al-Islami,Salafi jihadism,1980-01-01
Haqqani network,Deobandi,1980-01-01
Korean Partisans,revolutionary socialism,1949-01-01
Armenian Secret Army for the Liberation of Armenia,United Armenia,1975-01-01
19th of April Movement,left-wing nationalism,1970-01-01
International Freedom Battalion,internationalism,2015-06-10
National Council for the Defense of Democracy–Forces for the Defense of Democracy,ethnic nationalism,1994-01-01
Vietnamese Independence League,socialist patriotism,1941-01-01
The Korean People’s Revolutionary Army,Marxism–Leninism,1932-04-25
Northeast Anti-Japanese United Army,Marxism–Leninism,1934-01-01
Hukbalahap,Marxism–Leninism,1942-03-29
Martyr Nubar Ozanyan Brigade,anti-fascism,2019-04-24
National Liberation Army,Liberation theology,1965-01-01
Arab Liberation Army,Pan-Arabism,1947-01-01
Al-Nusra Front,Islamism,2012-01-23
