col0,col1,col2,col3
Biblioteca del Teatro Colón,Teatro Colón,Buenos Aires,Argentina
Gustav Landauer Library Witten,Anarchist archives,Witten,Germany
"Hannah Arendt Institute for the Research on Totalitarianism, Library",Hannah Arendt Institute for Totalitarianism Studies,Dresden,Germany
Gender library,Humboldt-Universität zu Berlin. Zentrum für Transdisziplinäre Geschlechterstudien,Berlin,Germany
Montagu C. Butler Library,Esperanto Association of Britain,Barlaston,United Kingdom
William Crampton Library,Flag Institute,Kingston upon Hull,United Kingdom
Department of Planned Languages and Esperanto Museum,Austrian National Library,Vienna,Austria
Centre de documentation et d'étude sur la langue internationale,Chaux-de-Fonds library,La Chaux-de-Fonds,Switzerland
Bibliothèque d'art et d'archéologie,Musées d'Art et d'Histoire,Geneva,Switzerland
CERN Library,CERN,Geneva,Switzerland
Sports Library of Finland,Sports Museum of Finland,Helsinki,Finland
Celia,Ministry of Education and Culture,Helsinki,Finland
Library of the Royal Institute of Asturian Studies,Royal Institute of Asturian Studies,Oviedo,Spain
Biblioteca Pública Episcopal,Roman Catholic Archdiocese of Barcelona,Barcelona,Spain
Klimo Library,University of Pécs,Pécs,Hungary
University of Toronto Mississauga Library,University of Toronto Mississauga,Mississauga,Canada
Tower Room Library,Dunedin Chinese Garden,Dunedin,New Zealand
"Library of the Faculty of Architecture, Design and Urrbanism. University of Buenos Aires",University of Buenos Aires,Buenos Aires,Argentina
Forestry Divisional Library,Göttingen State and University Library,Göttingen,Germany
Daniel Cosío Villegas Library,El Colegio de México,Mexico City,Mexico
