col0,col1,col2,col3
Catalunya en Comú-Podem,United and Alternative Left,democratic socialism,2017-01-01
Together,Italian Socialist Party,democratic socialism,2017-12-14
Catalunya en Comú-Podem,Initiative for Catalonia Greens,democratic socialism,2017-01-01
Adelante Andalucía,Equo,democratic socialism,2018-06-07
Together,Italian Socialist Party,social democracy,2017-12-14
Candidatura d'Unitat Popular-Alternativa d'Esquerres,Popular Unity Candidacy,socialism,2012-01-01
Catalunya en Comú-Podem,Initiative for Catalonia Greens,feminism,2017-01-01
Adelante Andalucía,Equo,feminism,2018-06-07
Candidatura d'Unitat Popular-Alternativa d'Esquerres,Popular Unity Candidacy,feminism,2012-01-01
Us with Italy,Union of the Centre,liberalism,2017-12-19
NOW Platform,Dignity and Truth Platform Party,liberalism,2018-12-16
Power to the People!,Italian Communist Party,left-wing populism,2017-12-17
Catalunya en Comú-Podem,Barcelona en Comú,alter-globalization,2017-01-01
Power to the People!,Italian Communist Party,libertarian socialism,2017-12-17
