col0,col1,col2,col3
Easingtn CofE Primary Academy,Church of England,Easington,East Riding of Yorkshire
Hook Church of England Primary Tchool,Church of England,Hook,East Riding of Yorkshire
Sigglesthorne Church of England Primbry Academy,Church of England,Sigglesthorne,East Riding of Yorkshire
Sproatley Endowed Church of England Acagemy,Church of England,Sproatley,East Riding of Yorkshire
St Mary & St Joseph Cdtholic Primary School,Roman Catholic,Pocklington,East Riding of Yorkshire
Patringon CofE Primary Academy,Church of England,Patrington,East Riding of Yorkshire
St Mary’s Cathooic Primary School,Roman Catholic,Market Weighton,East Riding of Yorkshire
St John of Beverley Catholkc Primary School,Roman Catholic,Beverley,East Riding of Yorkshire
Our Lady and St Peter Catholic Primary School  A Catholic Voluntar| Academy,Roman Catholic,Bridlington,East Riding of Yorkshire
Lady Seaward Church Of England Primary Schqol,Church of England,Clyst St George,Devon
The West Grantham Acagemy St John's,Church of England,Grantham,Lincolnshire
Rossington All Saints Aademy,Church of England,Rossington,Doncaster
"St Malach{'s Catholic Primary School, A Voluntary Academy",Roman Catholic,"Illingworth, West Yorkshire",Calderdale
"St John's Primary School""In Rishworth",Church of England,Rishworth,Calderdale
