col0,col1,col2,col3
Law School of the Aristotle University of Thessaloniki,Aristotle University of Thessaloniki,Municipality of Thessaloniki,1930-01-01
Maurice A. Deane School of Law,Hofstra University,Hempstead,1970-01-01
Sandra Day O'Connor College of Law,Arizona State University,Tempe,1965-01-01
Monash University Faculty of Law,Monash University,Victoria,1963-01-01
Melbourne Law School,University of Melbourne,Victoria,1857-01-01
Paul M. Hebert Law Center,Louisiana State University System,Baton Rouge,1906-01-01
J. Reuben Clark Law School,Brigham Young University,Provo,1973-01-01
James E. Rogers College of Law,University of Arizona,Tucson,1915-01-01
Faculty of Law (University of Sarajevo),University of Sarajevo,Sarajevo,1946-01-01
Macquarie Law School,Macquarie University,Sydney,1972-01-01
Princeton Law School,Princeton University,New Jersey,1847-01-01
Seattle University School of Law,Seattle University,Washington,1972-01-01
University of Washington School of Law,University of Washington,Washington,1899-01-01
Stetson University College of Law,Stetson University,Florida,1900-01-01
Quinnipiac University School of Law,Quinnipiac University,Connecticut,1990-01-01
Suffolk University Law School,Suffolk University,Boston,1906-01-01
Villanova University School of Law,Villanova University,Villanova,1953-01-01
University of Edinburgh School of Law,University of Edinburgh,City of Edinburgh,1707-01-01
Valparaiso University School of Law,Valparaiso University,Valparaiso,1879-01-01
University of Kentucky College of Law,University of Kentucky,Lexington,1908-01-01
