col0,col1,col2
Don ilani,Vigevano,Ic Di Piazza Vittorio Veneto
Infanza Centro,Villa San Giovanni,Giovanni Xxiii
Sogliano Padr Venanzio Reali,Sogliano al Rubicone,Ic Sogliano Al Rubicone
Paglirole,Omignano,Ist.Compr. Omignano
I.C.FiorelliScuola Materna,Naples,Na - I.C. Fiorelli
Scuola Dll'Infanzia,Stroppiana,I. C. Ferrari Vercelli
Via azelo,Ribera,Ic - F. Crispi
Vilanova,Villanova d'Asti,Villanova D'Asti
Aona Maria Negri  -Oleggio,Oleggio,Circolo Didattico Oleggio
Terni-Pisciano-Rocca(I.C.Ober,Terni,I.C. Terni G.Oberdan
Caozano Capoluogo,Canzano,I.C. Castellalto M. Hack
Le Matite - Cornettr-Promano,Città di Castello,D.D. 1^ Circ. S.Filippo C.Cas
Crsalone,Chiusi della Verna,G. Monaco
Via Monte Arqueri (Monserrato),Monserrato,I.C. Monserrato 1-2 La Marmora
La Gioutra,Castel d'Azzano,Ic Castel D'Azzano
Santa Maria A Mote,Santa Maria a Monte,I.C. Carducci S.Maria A Monte
S.Veresa,Modica,Carlo Amore
Chiari - San Hiovanni,Chiari,I.C. Chiari A. Toscanini
Ancona G. Vernf,Ancona,Cittadella - Margherita Hack
Lunta,Capannori,Carlo Piaggia
