col0,col1,col2,col3
Irinyi János Reformed Secondary School,religious school,Hungary,János Irinyi
Szent István Király Zeneművészeti Szakgimnázium és Alapfokú Művészeti Iskola,vocational school,Hungary,Stephen I of Hungary
János Hunfalvy Secondary Vocational School,vocational school,Hungary,János Hunfalvy
Humpisschule,vocational school,Germany,Humpis
Irinyi János Reformed Secondary School,vocational school,Hungary,János Irinyi
Szent István Király Zeneművészeti Szakgimnázium és Alapfokú Művészeti Iskola,conservatory,Hungary,Stephen I of Hungary
Irinyi János Reformed Secondary School,primary school,Hungary,János Irinyi
Móricz Zsigmond Gimnázium és Közgazdasági Szakközépiskola,religious school,Hungary,Zsigmond Móricz
Széchenyi István Katolikus Szakképző Iskola,Catholic school,Hungary,István Széchenyi
"Neumann János High School, Vocational School and College",private school,Hungary,John von Neumann
Chisholm Institute,vocational school,Australia,Caroline Chisholm
Széchenyi István Katolikus Szakképző Iskola,vocational school,Hungary,István Széchenyi
