col0,col1,col2,col3
Jewelry Television,retail,Knoxville,United States of America
Yonhap Television News,journalism,YTN Newsquare,South Korea
TA3,journalism,Bratislava,Slovakia
Deutsche Welle,journalism,Schürmann-Bau,Germany
tagesschau24,journalism,Hamburg,Germany
Deutsche Welle,journalism,Bonn,Germany
n-tv,journalism,Cologne,Germany
Russia-24,journalism,Moscow,Russia
RT,journalism,Moscow,Russia
BBC World News,journalism,Broadcasting House,United Kingdom
France 24,journalism,Issy-les-Moulineaux,France
