col0,col1,col2,col3
Little River County,12730,1463,5.8
Montgomery County,9226,1849,2.6
Van Buren County,16932,1876,2.2
Nevada County,8799,1608,0.5
Madison County,15701,2168,0.3
Sharp County,17049,1570,0.3
Drew County,18785,2164,0.9
Prairie County,8374,1750,4.1
Phillips County,20399,1884,4.4
Faulkner County,119580,1720,2.4
Calhoun County,5241,1638,0.6
Chicot County,11335,1789,6.7
Arkansas County,18777,2678,4.4
Sevier County,17366,1506,2.8
Miller County,43402,1651,2.1
Searcy County,8023,1728,0.4
Newton County,8064,2132,0.3
Polk County,20406,2234,0.6
Randolph County,17692,1699,0.6
Logan County,22082,1895,3.2
