col0,col1,col2,col3
China Continental Team of Gansu Bank,People's Republic of China,cycling team,2012-01-01
C Project,Japan,cycling team,2013-01-01
Sindicato de Empleados Publicos de San Juan,Argentina,UCI Continental Team,2013-01-01
Néctar-Gob. de Cundinamarca,Colombia,club cycling team,1999-01-01
ABC – Arbejdernes Bicykle Club,Denmark,cycling club,1894-04-14
Health Mate-Cyclelive,Belgium,UCI Women's Team,2018-01-01
ABC – Arbejdernes Bicykle Club,Denmark,cycling team,1894-04-14
UAE Team Colombia,Colombia,cycling team,2020-01-01
Team Illuminate,United States of America,cycling team,2017-01-01
Health Mate-Cyclelive,Belgium,cycling team,2018-01-01
Depredadores Prado Credit,Mexico,cycling team,2014-01-01
Hermanos Correa Pegasos HTCS,Mexico,cycling team,2015-01-01
