col0,col1,col2,col3
Agel Enterprises,food industry,Provo,Glen Jensen
LifeWave,alternative medicine,Suwanee,David Schmidt
Green Planet,fertilizer,Stockport,Helge Normann
Fuel Freedom International,combustible matter,Altamonte Springs,Wendy Lewis
Boisset Collection,wine,St. Helena,Jean-Charles Boisset
Natura Cosméticos S.A.,cosmetics,Cajamar,Antônio Luiz Seabra
Holiday Magic,cosmetic industry,San Rafael,William Penn Patrick
ViSalus,food industry,Los Angeles,Ryan Blair
USANA Health Sciences,food industry,Salt Lake City,Myron W. Wentz
NXIVM,multi-level marketing,Albany,Keith Raniere
Oriflame Cosmetics,cosmetic industry,Stockholm,Jonas af Jochnick
Avon Products Inc,personal care,New York City,David H. McConnell
Nu Skin Enterprises,personal care,Provo,Blake Roney
Forever Living Products,food industry,Phoenix,Rex Maughan
Innerlight,alternative medicine,Lindon,Robert O. Young
Tiens Biotech Group,pharmaceutical industry,Tianjin,Li Jinyuan
Tupperware,direct selling,Orlando,Earl Tupper
Saulo y Yairo,food industry,Guadalajara,Amaury Vergara
Mary Kay,cosmetic industry,Dallas,Mary Kay Ash
Herbalife,food industry,Cayman Islands,Mark R. Hughes
