col0,col1,col2
Orange Tunisia,2009-01-01,Mobile phone industry
Mobilis,2003-01-01,Mobile phone industry
WOM,2015-01-01,telecommunications industry
EE,2010-07-01,telecommunications industry
Citycell,1989-01-01,telecommunications industry
UCell,1996-01-01,telecommunications industry
Tunisie Telecom,1995-04-17,telecommunications industry
T-Mobile US,2001-01-01,telecommunications industry
R,1999-01-01,telecommunications industry
MegaCom,2005-01-01,telecommunications industry
Djaweb,2001-01-01,telecommunications industry
Comcel Haiti,1998-01-01,telecommunications industry
Algérie Télécom,2001-04-10,telecommunications industry
Maxis Communications,1993-01-01,telecommunications industry
Walla!,1986-01-01,telecommunications industry
Ooredoo Tunisia,2002-01-01,telecommunications industry
Telefónica Deutschland,1995-01-01,telecommunications industry
Mitel,1972-01-01,telecommunications industry
lifecell,2004-01-01,telecommunications industry
Bell MTS,1908-01-01,telecommunications industry
