col0,col1,col2
Huddersfield Library and Art Gallery,Grade II listed building,85.9702
Thimblemill Library,Grade II listed building,168.542
Walsall Central Library,Grade II listed building,125.3694
Hammersmith Library,Grade II listed building,6.448204
Battersea Reference Library,Grade II listed building,18.34471
Cathays Library,Grade II* listed building or structure,26.7
Bargoed Library,Grade II* listed building or structure,200.9
Wolverhampton Central Library,Grade II* listed building or structure,156.1916
Ware Library,Grade II* listed building or structure,35.72528
Manor House Library,Grade II* listed building or structure,20.80967
Leytonstone Library,Grade II* listed building or structure,25.27066
West Calder Library,category B listed building,176.9677
Burnbank Library,category B listed building,62.64886
Alexandria Library,category B listed building,23.10454
Ayr Carnegie Library,category B listed building,4.064083
Arran Library,category B listed building,5.038004
Thurso Library,category B listed building,16.16053
