col0,col1,col2,col3,col4
Verband Schweizerischer Kantonalbanken,1907-01-01,Deutscher Sparkassen- und Giroverband e.V.,Switzerland,voluntary association
Allgemeiner Deutscher Fahrrad-Club,1979-09-27,Federation of German Consumer Organisations,Germany,registered association
Bund der Deutschen Katholischen Jugend,1947-01-01,Informations- und Dokumentationszentrum für Antirassismusarbeit,Germany,registered association
Ring deutscher Pfadfinderverbände,1949-01-01,Informations- und Dokumentationszentrum für Antirassismusarbeit,Germany,registered association
Allgemeiner Deutscher Fahrrad-Club,1979-09-27,Bundesnetzwerk Bürgerschaftliches Engagement,Germany,registered association
Bund der Deutschen Katholischen Jugend,1947-01-01,Deutscher Bundesjugendring,Germany,registered association
Ring deutscher Pfadfinderverbände,1949-01-01,Deutscher Bundesjugendring,Germany,registered association
BDI,1949-07-01,Ausstellungs- und Messe-Ausschuss,Germany,registered association
Bund der Deutschen Katholischen Jugend,1947-01-01,Arbeitsgemeinschaft für Kinder- und Jugendhilfe,Germany,registered association
BDI,1949-07-01,European Movement Germany,Germany,registered association
Ring deutscher Pfadfinderverbände,1949-01-01,World Organization of the Scout Movement,Germany,registered association
BDI,1949-07-01,Zentralausschuss der Werbewirtschaft,Germany,registered association
Association of Universities in the Netherlands,1985-01-01,European University Association,Netherlands,vereniging
