col0,col1,col2,col3
Westfield Wheaton,Unibail Rodamco Westfield,Wheaton,1960-02-05
White Flint Mall,Lerner Enterprises,North Bethesda,1977-03-07
Elbe-Einkaufszentrum,ECE Projektmanagement,Osdorf,1966-05-12
Hallen am Borsigturm,ECE Projektmanagement,Tegel,1999-03-25
Cityplaza,Swire Properties,Taikoo Shing,1982-01-01
Laurier Québec,Ivanhoe Cambridge,Sainte-Foy,1961-11-11
Einkaufs-Center Neuperlach – pep,ECE Projektmanagement,Neuperlach,1981-03-05
Eastgate Berlin,ECE Projektmanagement,Marzahn,2005-09-29
MyZeil,ECE Projektmanagement,Innenstadt,2009-02-26
Alstertal Mall,ECE Projektmanagement,Poppenbüttel,1970-11-05
