col0,col1,col2
HNoMS Rauma,Norway,Royal Norwegian Navy
HMS M20,Sweden,Swedish Navy
HMS Bremön,Sweden,Swedish Navy
HMAS Tolga,Australia,Royal Australian Navy
HMAS Paterson,Australia,Royal Australian Navy
HMAS Olive Cam,Australia,Royal Australian Navy
HMAS Kianga,Australia,Royal Australian Navy
HMAS Gunbar,Australia,Royal Australian Navy
HMAS Goorangai,Australia,Royal Australian Navy
HMAS Allenwood,Australia,Royal Australian Navy
HMAS Mercedes,Australia,Royal Navy
HMAS Medea,Australia,Royal Navy
