col0,col1,col2,col3
Chipewyan 201C,Canada,Indian reserve,Chipewyan 201C
Chipewyan 201B,Canada,Indian reserve,Chipewyan 201B
Chipewyan 201A,Canada,Indian reserve,Chipewyan 201A
Stoney 142B,Canada,Indian reserve,Stoney 142B
Alexander 134B,Canada,Indian reserve,Alexander 134B
Alexander 134A,Canada,Indian reserve,Alexander 134A
Dog Head 218,Canada,Indian reserve,Dog Head 218
Devil's Gate 220,Canada,Indian reserve,Devil's Gate 220
Cornwall Lake 224,Canada,Indian reserve,Cornwall Lake 224
Chipewyan 201,Canada,Indian reserve,Chipewyan 201
Charles Lake 225,Canada,Indian reserve,Charles Lake 225
Bushe River 207,Canada,Indian reserve,Bushe River 207
