col0,col1,col2
Oukaïmden Observatory,European Southern Observatory,Oukaïmeden
Devasthal Observatory,Aryabhatta Research Institute of Observational Sciences,Nainital district
Kilpisjärvi Atmospheric Imaging Receiver Array,University of Oulu,Kilpisjärvi
Hopkins Observatory,Williams College,Williamstown
Jewett Observatory,Washington State University,Pullman
Vyškov observatory,Zoopark Vyškov,Vyškov
Hartebeesthoek Radio Astronomy Observatory,National Research Foundation of South Africa,Krugersdorp
Leuschner Observatory,"University of California, Berkeley",Lafayette
Ole Rømer Observatory,Aarhus University,Aarhus Municipality
Mount Abu Observatory,Physical Research Laboratory,Sirohi district
Bleien Radio Observatory,ETH Zurich,Gränichen
Washburn Observatory,University of Wisconsin–Madison,Madison
MDM Observatory,Columbia University,Tucson
Valongo Observatory,Federal University of Rio de Janeiro,Rio de Janeiro
Sydney Observatory,Museum of Applied Arts and Science,New South Wales
Paranal Observatory,European Southern Observatory,Antofagasta Region
Cagliari Observatory,INAF,Cagliari
Hobbs Observatory,University of Wisconsin–Eau Claire,Wisconsin
