col0,col1,col2
White County,"National Register of Historic Places listings in White County, Arkansas",2700
Searcy County,"National Register of Historic Places listings in Searcy County, Arkansas",1728
Lonoke County,"National Register of Historic Places listings in Lonoke County, Arkansas",2078
Lafayette County,"National Register of Historic Places listings in Lafayette County, Arkansas",1412
Jefferson County,"National Register of Historic Places listings in Jefferson County, Arkansas",2366
Desha County,"National Register of Historic Places listings in Desha County, Arkansas",2123
Bradley County,"National Register of Historic Places listings in Bradley County, Arkansas",1695
Baxter County,"National Register of Historic Places listings in Baxter County, Arkansas",1520
Pope County,"National Register of Historic Places listings in Pope County, Arkansas",2152
Polk County,"National Register of Historic Places listings in Polk County, Arkansas",2234
Pike County,"National Register of Historic Places listings in Pike County, Arkansas",1590
Perry County,"National Register of Historic Places listings in Perry County, Arkansas",1452
Ouachita County,"National Register of Historic Places listings in Ouachita County, Arkansas",1916
Newton County,"National Register of Historic Places listings in Newton County, Arkansas",2132
Nevada County,"National Register of Historic Places listings in Nevada County, Arkansas",1608
Montgomery County,"National Register of Historic Places listings in Montgomery County, Arkansas",1849
Monroe County,"National Register of Historic Places listings in Monroe County, Arkansas",1609
Miller County,"National Register of Historic Places listings in Miller County, Arkansas",1651
Marion County,"National Register of Historic Places listings in Marion County, Arkansas",1658
Madison County,"National Register of Historic Places listings in Madison County, Arkansas",2168
