col0,col1,col2
Gagarin Air Force Academy,Order the Red Banner,Monino
Escuela Naval Militar de Oficiales,Necktie of the Civil Order of Alfonso X the Wise,"Marín, Pontevedra"
Hellenic Military Academy,Grand Commander of the Order of the Redeemer,Voula
Nunziatella military academy,Medal of Military Valour,Naples
Military Academy of Air and Space Defense,Order of Merit of the Republic of Poland,Tver
Accademia Aeronautica,Award for Civil Valor,Caserta
Mozhaysky Air Force Academy,Order of the Red Banner,Saint Petersburg
N.G. Kuznetsov Naval Academy,Order of Lenin,Saint Petersburg
Military Academy for Logistics,Order of Merit of the Republic of Poland,Saint Petersburg
S. M. Kirov Military Medical Academy,Order of Merit of the Republic of Poland,Saint Petersburg
Military Academy of the Signal Corps,Order of Merit of the Republic of Poland,Saint Petersburg
V. I. Lenin Military-Political Academy,Order of Lenin,Moscow
Military Academy of the General Staff of the Armed Forces of Russia,Order of Lenin,Moscow
Combined Arms Academy of the Armed Forces of the Russian Federation,Order of Lenin,Moscow
Novocherkassk Military Command High School of Communications,Order of the Red Banner,Novocherkassk
Lvov Military Political High School,Order of the Red Star,Lviv
Brazilian Naval School,Grand Cross of the Order of Prince Henry,Rio de Janeiro
Irkutsk High Military Aviation Engineering School,Order of the Red Star,Irkutsk
Ulyanovsk Tank School,Order of the Red Star,Ulyanovsk
Orenburg Military Aviation Piloting High School,Order of the Red Banner,Orenburg
