col0,col1,col2
54-40,alternative rock,54-40
Augie March,indie rock,Augie March
Boom Crash Opera,pop rock,Boom Crash Opera
Black Lab,alternative rock,Black Lab
Army of Me,alternative rock,Army of Me
New Trolls Atomic System,progressive rock,N.T. Atomic System
Bloodrock,hard rock,Bloodrock
Block Out,grunge,Block Out
The Motowns,pop music,The Motowns
The Rokes,beat music,Shel Carson Combo
The Knickerbockers,pop music,The Knickerbockers
The Blue Notes,jazz,The Blue Notes
McFly Clan,P-Funk,McFly Clan
The Interbeing,cyber metal,The Interbeing
The Aquanauts,Detroit techno,The Aquanauts
