col0,col1,col2,col3
Museo Geominero,Spain,1926-05-24,Madrid
Museu Martorell,Spain,1882-01-01,Barcelona
KATSUSHIKA CITY MUSEUM,Japan,1991-07-20,Tokyo
Cap Sciences,France,1994-12-01,Bordeaux
Museum of Life and Science,United States of America,1946-01-01,North Carolina
Bloomfield Science Museum,Israel,1992-01-01,Jerusalem
"Cantonal museum of Zoology, Lausanne",Switzerland,1818-01-01,Lausanne
Lawrence Hall of Science,United States of America,1968-01-01,California
Museum of military veterinary of Greece,Greece,2005-01-01,Larisa Municipality
The Kids' Science Museum of Photons,Japan,2001-07-11,Kizugawa
Buehler Planetarium and Observatory,United States of America,1965-01-01,Davie
Texas Museum of Science and Technology,United States of America,2015-01-01,Cedar Park
Royal Museum of Physics and Natural History of Florence,Italy,1775-01-01,Grand Duchy of Tuscany
City Museum of Aquino,Italy,2000-12-01,Aquino
Kyoto Municipal Science Center For Youth,Japan,1969-01-01,Kyoto
Adventure Science Center,United States of America,1945-01-01,Nashville
Castilla-La Mancha Paleontological Museum,Spain,2015-03-18,Cuenca
Botanical Garden St. Gallen,Switzerland,1945-01-01,Canton of St. Gallen
Chongqing Science and Technology Museum,People's Republic of China,2009-01-01,Chongqing
Museo de Veterinaria Militar,Spain,1942-01-01,Madrid
