col0,col1,col2,col3
Krokus,AFM Records,Category:Krokus (band) members,Krokus discography
Skid Row,Atlantic Records,Category:Skid Row (American band) members,Skid Row (American band) discography
Testament,Nuclear Blast,Category:Testament (band) members,Testament discography
Queensrÿche,Atco Records,Category:Queensrÿche members,Queensrÿche discography
W.A.S.P.,Capitol Records,Category:W.A.S.P. members,W.A.S.P. discography
Angra,JVC Kenwood Victor Entertainment,Category:Angra (band) members,Angra discography
X Japan,Atlantic Records,Category:X Japan members,X Japan discography
Mötley Crüe,Elektra,Category:Mötley Crüe members,Mötley Crüe discography
Manowar,Atlantic Records,Category:Manowar members,Manowar discography
Slayer,Nuclear Blast,Category:Slayer members,Slayer discography
Judas Priest,Epic,Category:Judas Priest members,Judas Priest discography
Megadeth,Roadrunner Records,Category:Megadeth members,Megadeth discography
Saxon,EMI,Category:Saxon (band) members,Saxon discography
