col0,col1,col2,col3
University of Adelaide Department of Philosophy,University of Adelaide Department of Philosophy,faculty,Napier Building
University of Adelaide Department of Media,University of Adelaide Department of Media,faculty,Napier Building
University of Adelaide Department of Spanish Studies,University of Adelaide Department of Spanish Studies,faculty,Napier Building
University of Adelaide Department of German Studies,University of Adelaide Department of German Studies,faculty,Napier Building
University of Adelaide Department of French Studies,University of Adelaide Department of French Studies,faculty,Napier Building
University of Adelaide Department of English and Creative Writing,University of Adelaide Department of English and Creative Writing,faculty,Napier Building
University of Adelaide Department of Asian Studies,University of Adelaide Department of Asian Studies,faculty,Kenneth Wills Building
"University of Adelaide Department of Geography, Environment and Population","University of Adelaide Department of Geography, Environment and Population",faculty,Napier Building
"University of Adelaide Department of Sociology, Criminology and Gender Studies","University of Adelaide Department of Sociology, Criminology and Gender Studies",faculty,Napier Building
University of Adelaide Department of Anthropology and Development Studies,University of Adelaide Department of Anthropology and Development Studies,faculty,Napier Building
"University of Adelaide Department of Classics, Archaeology and Ancient History","University of Adelaide Department of Classics, Archaeology and Ancient History",faculty,Napier Building
University of Adelaide Department of History,University of Adelaide Department of History,faculty,Napier Building
University of Adelaide Department of Politics and International Relations,University of Adelaide Department of Politics and International Relations,faculty,Napier Building
