col0,col1,col2,col3
State Duma,Russia,Building of the Council of Labor and Defense,450
Legislative Assembly of New Brunswick,Canada,New Brunswick Legislative Building,49
Sejm of the Republic of Poland,Poland,Sejm and Senate Complex of Poland,460
Congress of Deputies,Spain,Palacio de las Cortes,350
Legislative Assembly of Manitoba,Canada,Manitoba Legislative Building,57
People's Representative Council,Indonesia,DPR/MPR Building,560
Newfoundland and Labrador House of Assembly,Canada,Colonial Building,40
House of Representatives of the Philippines,Philippines,Batasang Pambansa Complex,292
Nova Scotia House of Assembly,Canada,Province House,51
House of Representatives,Belarus,Government House of Belarus,110
House of Representatives,Australia,Parliament House,151
House of Representatives,Thailand,Dusit,500
