col0,col1,col2
Società Torinese Automobili Rapid,car,Italy
Junior F.J.T.A.,car,Italy
Weiertz,car,Sweden
Van Hool,bus,Belgium
Moreland Motor Truck Company,truck,United States of America
Saleen,car,United States of America
Pegaso,tractor,Spain
Fiat Chrysler Automobiles,car,Netherlands
Wuling Motors,truck,People's Republic of China
Qoros,car,People's Republic of China
Laffly,car,France
Melkus,car,Germany
IzhAvto,passenger car,Russia
Lorraine-Dietrich,truck,France
Farman Aviation Works,airplane,France
Holland Car,car,Ethiopia
Apal,car,Belgium
LaSalle,luxury vehicle,United States of America
Tesla,Tesla Roadster (2008),United States of America
DAF,truck,Kingdom of the Netherlands
