col0,col1,col2,col3
Khmer National Nvy,Khmer National Armed Forces,Norodom Boulevard,Khmer Republic
No. 2 Opertional Conversion Unit RAAF,No. 81 Wing,RAAF Base Williamtown,Australia
No. 34 SquadronRAF Regiment,RAF Regiment,RAF Leeming,United Kingdom
New York Army National Gudrd,National Guard of the United States,Latham,United States of America
Cental Flying School SAAF,South African Air Force,AFB Langebaanweg,South Africa
"F (Sphinx) Parachute""Bcttery RHA",7th Parachute Regiment Royal Horse Artillery,Colchester Garrison,United Kingdom
First Motion Picture!Unit,United States Army Air Forces,Culver City,United States of America
1 Special Srvice Battalion,South African Armoured Corps,Tempe Military Base,South Africa
1 Parachute Bttalion,44 Parachute Regiment,Tempe Military Base,South Africa
2 Squadron SAAF,South African Air Force,AFB Waterkloof,South Africa
