col0,col1,col2,col3
Vladimirsky Municipal Okrug,Russia,Tsentralny District,61050
Lakhta-Olgino Municipal Okrug,Russia,Saint Petersburg,4397
Kolomna Municipal Okrug,Russia,Saint Petersburg,40302
Yugo-Zapad Municipal Okrug,Russia,Saint Petersburg,68393
Sennoy Municipal Okrug,Russia,Saint Petersburg,23010
Semyonovsky Municipal Okrug,Russia,Saint Petersburg,24232
Pulkovsky Meridian Municipal Okrug,Russia,Saint Petersburg,52274
Porokhovye Municipal Okrug,Russia,Saint Petersburg,137246
Nevskaya Zastava,Russia,Saint Petersburg,32715
Narvsky Municipal Okrug,Russia,Saint Petersburg,31733
Moskovskaya Zastava Municipal Okrug,Russia,Saint Petersburg,53875
Krasnenkaya Rechka Municipal Okrug,Russia,Saint Petersburg,40948
Gavan Municipal Okrug,Russia,Saint Petersburg,36799
Volkovskoye Municipal Okrug,Russia,Saint Petersburg,59248
Vasilyevsky Municipal Okrug,Russia,Saint Petersburg,33216
Bolshaya Okhta Municipal Okrug,Russia,Saint Petersburg,57068
Balkansky Municipal Okrug,Russia,Saint Petersburg,78185
Aptekarsky Ostrov Municipal Okrug,Russia,Saint Petersburg,21234
Akademitsheskoye Municipal Okrug,Russia,Saint Petersburg,110419
Municipal Okrug #7,Russia,Saint Petersburg,41223
