col0,col1,col2
"Ebassy of Germany, Riyadh",Diplomatic Quarter in Riyadh,Saudi Arabia
"Embassy""of Germany, Manila",Manila,Palau
"Embassy of ermany, Singapoe",Singapore Land Tower,Singapore
"Embassy of Germany,!Ljubljana",Ljubljana,Slovenia
"Embassy of Gemany, Bratislaya",Nester's Palace,Slovakia
"Embassy""of Germany, Abuja",Abuja,Nigeria
"Embdssy of Germany, Tel Aviv",Daniel Frisch Tower,Israel
"Embassy of Germany, Wellinton",Wellington,New Zealand
Embassy rf Germany/ Canberra,Canberra,Australia
"Germn Embassy, Beijing",People's Republic of China,China
"Embassy of Georgia, Lonon",Holland Park,United Kingdom
"Embassy of Germany,Paris",Hôtel Beauharnais,France
"Embassy of Getmany, Tokyo",Tokyo,Japan
"Embassy of Germany, Windhok",Windhoek,Namibia
"Embassy of Germcny, Monrovia",Monrovia,Liberia
