col0,col1,col2,col3
Pediatric Epilepsy Study in Subjects 1-24 Months,Puerto Rico,epilepsy,GlaxoSmithKline
Dose-Ranging Study In Subjects With Type 2 Diabetes Mellitus Who Are Treatment-Naive,Puerto Rico,diabetes mellitus,GlaxoSmithKline
Gene Expression in Patients With Metastatic Prostate Cancer Receiving CYP-17 Inhibition Therapy,Mayo Clinic,carcinoma,Mayo Clinic
Cardiovascular Risk Reduction Study (Reduction in Recurrent Major CV Disease Events),Puerto Rico,atherosclerosis,Novartis
Efficacy and Safety of Aliskiren and Aliskiren/Enalapril Combination on Morbidity-mortality in Patients With Chronic Heart Failure,Puerto Rico,heart failure,Novartis
"A Randomized, Double-blind Controlled Study Comparing LCZ696 to Medical Therapy for Comorbidities in HFpEF Patients",Puerto Rico,heart failure,Novartis
Study of Safety of QAW039 in Patients With Asthma Inadequately Controlled on Standard-of-care Asthma Treatment,Puerto Rico,asthma,Novartis
A Safety and Efficacy Study of LGH447 in Patients With Acute Myeloid Leukemia (AML) or High Risk Myelodysplastic Syndrome (MDS),Novartis,leukemia,Novartis
Dietary Intervention and Gastrointestinal Function in Patients With Parkinson's Disease,University of Florida,Parkinson disease,University of Florida
CCR2 PET for Pancreatic Cancer Imaging and Prediction of Response to Standard and CCR2-Targeted Therapy,Washington University School of Medicine,adenocarcinoma,Washington University School of Medicine
Individualized vs. Household MRSA Decolonization,Washington University School of Medicine,abscess,Washington University School of Medicine
Sensory Symptoms in Tourette Syndrome,Vanderbilt University Medical Center,syndrome,Vanderbilt University Medical Center
Study to Investigate Prucalopride vs. Polyethylene Glycol 3350 on Colon Activity,Barts Health NHS Trust,constipation,Shire plc
Active Surveillance Research Program for the Assessment of the Safety and the Effectiveness of Linagliptin,Brigham and Women's Hospital,diabetes mellitus,Boehringer Ingelheim
Viral Kinetics and Liver Gene Expression in Response to Ribavirin and Peginterferon Therapy of Chronic Hepatitis C,National Institutes of Health,hepatitis,National Institute of Diabetes and Digestive and Kidney Diseases
Gene Expression and Inflammation in Overweight Subjects,National Institutes of Health,inflammation,National Institute of Diabetes and Digestive and Kidney Diseases
Effect of Short-Term Beta-Cell Rest in Adolescents and Young Adults With Type 2 Diabetes Mellitus,National Institutes of Health,diabetes mellitus,National Institute of Diabetes and Digestive and Kidney Diseases
Neurofibromatosis Type 1 Brain Tumor Genetic Risk,Washington University in St. Louis,neurofibroma,Washington University School of Medicine
Hydroxyurea and Erythropoietin to Treat Sickle Cell Anemia,National Institutes of Health,hypertension,"National Heart, Lung, and Blood Institute"
"Natural History Study of Monoclonal B Cell Lymphocytosis (MBL), Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma (CLL/SLL), Lymphoplasmacytic Lymphoma (LPL)/Waldenstrom Macroglobulinemia (WM), and Splenic Marginal Zone Lymphoma (SMZL)",National Institutes of Health,leukemia,"National Heart, Lung, and Blood Institute"
