col0,col1,col2
United States Post Office,Colonial Revival architecture,New York
United States Post Office,Colonial Revival architecture,New York
United States Post Office,Greek Revival (architecture),New York
Old Post Office,Renaissance Revival architecture,New York
United States Post Office,Neoclassical architecture,Nevada
Oakes Post Office,Stripped Classicism,North Dakota
Old U.S. Post Office,Neoclassical architecture,Michigan
U.S. Post Office-Springville Main,Colonial Revival architecture,Utah
U.S. Post Office-Price Main,Neoclassical architecture,Utah
U.S. Post Office-Helper Main,Neoclassical architecture,Utah
United States Post Office,Neoclassical architecture,Oregon
Old Fort Pierce Post Office,Mission Revival architecture,Florida
Old Perry Post Office,vernacular architecture,Florida
"Hoofdpostkantoor, Utrecht",Amsterdam School,Utrecht
United States Post Office,Neoclassical architecture,Connecticut
Toronto Street Post Office,Greek Revival (architecture),Toronto
Postal Square Building,Beaux-Arts,"Washington, D.C."
United States Post Office and Courthouse,Art Deco,Dubuque
United States Post Office,Renaissance Revival architecture,Missoula
United States Post Office–Lihue,Spanish Colonial Revival architecture,Kauai County
