col0,col1,col2
East 17,East 17 discography,United Kingdom
JLS,JLS discography,United Kingdom
One Direction,One Direction discography,United Kingdom
Take That,Take That discography,United Kingdom
2PM,2PM discography,United Kingdom
D'ZRT,D'ZRT discography,Portugal
Menudo,Menudo discography,United States of America
NSYNC,NSYNC discography,United States of America
Backstreet Boys,Backstreet Boys discography,United States of America
Boyzone,Boyzone discography,Ireland
Westlife,Westlife discography,Ireland
V6,V6 discography,Japan
