col0,col1,col2
1967 Hungarian Team Badminton Championships,Műegyetemi AFC,Hungary
1981 Hungarian Team Badminton Championships,Műegyetemi AFC,Hungary
1980 Hungarian Team Badminton Championships,Műegyetemi AFC,Hungary
1968 Hungarian Team Badminton Championships,Műegyetemi AFC,Hungary
2008 Hungarian Team Badminton Championships,Debreceni Tollaslabda Club,Hungary
2012 Hungarian Team Badminton Championships,Debreceni Tollaslabda Club,Hungary
1987 Hungarian Team Badminton Championships,Debreceni Tollaslabda Club,Hungary
2007 Hungarian Team Badminton Championships,Debreceni Tollaslabda Club,Hungary
1990 Hungarian Team Badminton Championships,Debreceni Tollaslabda Club,Hungary
2011 Hungarian Team Badminton Championships,Debreceni Tollaslabda Club,Hungary
1992 Hungarian Team Badminton Championships,Debreceni Tollaslabda Club,Hungary
1991 Hungarian Team Badminton Championships,Debreceni Tollaslabda Club,Hungary
2009 Hungarian Team Badminton Championships,Debreceni Tollaslabda Club,Hungary
1969 Hungarian Team Badminton Championships,Budapesti EAC,Hungary
2004 Hungarian Team Badminton Championships,Budapesti EAC,Hungary
2001 Hungarian Team Badminton Championships,Budapesti EAC,Hungary
1996 Hungarian Team Badminton Championships,Budapesti EAC,Hungary
2000 Hungarian Team Badminton Championships,Budapesti EAC,Hungary
1994 Hungarian Team Badminton Championships,Budapesti EAC,Hungary
2014 Hungarian Team Badminton Championships,Honvéd Zrínyi SE,Hungary
