col0,col1,col2,col3
2018 Tianjin Open,2018-10-14,Women's Tennis Association,People's Republic of China
2018 Wuhan Open,2018-09-29,Women's Tennis Association,People's Republic of China
2018 Guangzhou International Women's Open,2018-09-22,Women's Tennis Association,People's Republic of China
2019 Birmingham Classic,2019-06-23,Women's Tennis Association,United Kingdom
2019 Internationaux de Strasbourg,2019-05-25,Women's Tennis Association,France
2019 Abierto Zapopan,2019-03-16,Women's Tennis Association,Mexico
2019 İstanbul Cup,2019-04-28,Women's Tennis Association,Turkey
2018 Upper Austria Ladies Linz,2018-10-15,Women's Tennis Association,Austria
2019 Ladies Open Lausanne,2019-07-21,Women's Tennis Association,Switzerland
2019 Ladies Open Lugano,2019-04-14,Women's Tennis Association,Switzerland
2019 Internazionali Femminili di Palermo,2019-07-28,Women's Tennis Association,Italy
2019 Silicon Valley Classic,2019-08-04,Women's Tennis Association,United States of America
