col0,col1,col2,col3
"High Commission of Australia, London",Australia,historical cultural heritage site,City of Westminster
"High Commission of India, Kuala Lumpur",India,high commission,Kuala Lumpur
"High Commission of India, Lilongwe",India,high commission,Lilongwe
"High Commission of India, Nairobi",India,high commission,Nairobi
"High Commission of India, Kingston",India,high commission,Kingston
"High Commission of India, Georgetown",India,high commission,Georgetown
"High Commission of India, Accra",India,high commission,Accra
"High Commission of India, Suva",India,high commission,Suva
"High Commission of India, Nicosia",India,high commission,Nicosia
"High Commission of India, Bandar Seri Begawan",India,high commission,Bandar Seri Begawan
"High Commission of India, Gaborone",India,high commission,Gaborone
