col0,col1,col2,col3
Roman Catholic Territorial Prelature of Illapel,Catholic Church,10350,"Roman Catholic Diocese of San Felipe, Chile"
Roman Catholic Territorial Prelature of Juli,Catholic Church,9919,Roman Catholic Diocese of El Alto
Roman Catholic Territorial Prelature of Lábrea,Catholicism,230636,Roman Catholic Diocese of Cruzeiro do Sul
Roman Catholic Territorial Prelature of Aiquile,Catholic Church,23325,Roman Catholic Archdiocese of Sucre
Roman Catholic Territorial Prelature of Chuquibambilla,Catholic Church,7724,Roman Catholic Territorial Prelature of Sicuani
Roman Catholic Territorial Prelature of Huamachuco,Catholic Church,7981,Roman Catholic Diocese of Chachapoyas
Roman Catholic Territorial Prelature of Esquel,Catholic Church,78074,Apostolic Vicariate of Aisén
Roman Catholic Territorial Prelature of Ayaviri,Catholic Church,20712,Apostolic Vicariate of Reyes
Roman Catholic Territorial Prelature of Deán Funes,Catholic Church,28700,Roman Catholic Diocese of Santiago del Estero
Territorial Prelature of Batanes,Catholic Church,784,Diocese of Laoag
Roman Catholic Territorial Prelature of São Félix,Catholicism,150000,Roman Catholic Territorial Prelature of Xingu
Roman Catholic Territorial Prelature of Itaituba,Catholicism,177743,Roman Catholic Territorial Prelature of Borba
Roman Catholic Diocese of Cametá,Catholicism,48309,Roman Catholic Territorial Prelature of Marajó
Roman Catholic Territorial Prelature of Trondheim,Catholic Church,56458,Roman Catholic Territorial Prelature of Tromsø
Roman Catholic Territorial Prelature of Tromsø,Catholic Church,173968,Roman Catholic Territorial Prelature of Trondheim
Roman Catholic Territorial Prelature of Marajó,Catholicism,79043,Roman Catholic Diocese of Cametá
Roman Catholic Territorial Prelature of Xingu,Catholicism,368086,Roman Catholic Territorial Prelature of Itaituba
Roman Catholic Territorial Prelature of Borba,Catholicism,170000,Roman Catholic Territorial Prelature of Itaituba
Roman Catholic Territorial Prelature of Cafayate,Catholic Church,46847,Roman Catholic Archdiocese of Antofagasta
Territorial Prelature of Infanta,Latin Church,7189,Diocese of San Pablo
