col0,col1,col2,col3
4th Army,Günther von Kluge,Wehrmacht,Battle of France
3rd Army,Georg von Küchler,German Army,Nazi invasion of Poland
5th Army,Curt Liebmann,Wehrmacht,Nazi invasion of Poland
4th Army,Günther von Kluge,Wehrmacht,Nazi invasion of Poland
6th Army,Walther von Reichenau,German Army,Battle of Stalingrad
19th Army,Georg von Sodenstern,German Army,World War II
17th Army,Carl-Heinrich von Stülpnagel,German Army,World War II
2nd Army,Maximilian von Weichs,German Army,World War II
20th Mountain Army,Eduard Dietl,German Army,World War II
9th Army,Johannes Blaskowitz,German Army,World War II
3rd Army,Georg von Küchler,German Army,World War II
18th Army,Georg von Küchler,German Army,World War II
16th Army,Ernst Busch,German Army,World War II
