col0,col1,col2
University of Córdoba,Hospital Privado,Alberto Losada Villasante
Autonomous University of Madrid,Instituto de Investigaciones Biomédicas Alberto Sols,Pedro Sanz Martinez
University of São Paulo,Polytechnic School of the University of São Paulo,Vahan Agopyan
Saarland University,Europa-Institut,Volker Linneweber
Complutense University of Madrid,Centro Universitario Villanueva,Carlos Andradas
University of Barcelona,"Bellvitge Health Sciences Campus, University of Barcelona",Joan Elias Garcia
University of Tartu,University of Tartu Museum,Toomas Asser
Lviv University,Lviv University Faculty of Medicine,Volodymyr Melnyk
Istanbul University,Istanbul Zoology Museum,Yunus Söylet
RWTH Aachen University,Bonn-Aachen International Center for Information Technology,Ulrich Rüdiger
University of Freiburg,Freiburg Center for Interactive Materials and Bioinspired Technologies,Hans-Jochen Schiewer
Leipzig University,Leipzig University Library,Beate Schücking
Ludwig Maximilian University of Munich,Nanosystems Initiative Munich,Joseph Franz von Allioli
