col0,col1,col2
Roman Catholic Archdiocese of Modena-Nonantola,Modena Cathedral,Erio Castellucci
Roman Catholic Archdiocese of Marseille,Marseille Cathedral,Jean-Marc Aveline
Roman Catholic Archdiocese of Niamey,Our Lady of Perpetual Help Cathedral,Djalwana Laurent Lompo
Roman Catholic Archdiocese of La Plata,Cathedral of La Plata,Víctor Manuel Fernández
Roman Catholic Archdiocese of León,"Cathedral Basilica of Our Lady of the Light, León",Alfonso Cortés Contreras
Roman Catholic Archdiocese of Onitsha,"Cathedral Basilica of the Most Holy Trinity, Onitsha",Valerian Okeke
Roman Catholic Archdiocese of Perth,"St Mary's Cathedral, Perth",Timothy Costelloe
Roman Catholic Archdiocese of Lublin,"St. John the Baptist Cathedral, Lublin",Stanisław Budzik
Roman Catholic Archdiocese of Lomé,Sacred Heart Cathedral,Nicodème Anani Barrigah-Benissan
Roman Catholic Archdiocese of Lviv,Latin Cathedral,Mieczysław Mokrzycki
Roman Catholic Archdiocese of Monreale,Cattedrale di Monreale,Michele Pennisi
Roman Catholic Archdiocese of Popayán,"Cathedral Basilica of Our Lady of the Assumption, Popayán",Luis José Rueda Aparicio
Roman Catholic Archdiocese of Katowice,Cathedral of Christ the King,Wiktor Skworc
Roman Catholic Archdiocese of Miami,Cathedral of Saint Mary,Thomas Wenski
Roman Catholic Archdiocese of Louisville,Cathedral of the Assumption,Joseph Edward Kurtz
Roman Catholic Archdiocese of Kota Kinabalu,"Sacred Heart Cathedral, Kota Kinabalu",John Wong Soo Kau
"Roman Catholic Archdiocese of Corfu, Zakynthos and Cephalonia",Cathedral of Saint James and Saint Christopher,Yannis Spiteris
Roman Catholic Archdiocese of Nampula,Our Lady of Fatima Cathedral,Inácio Saure
Archdiocese of Lipa,Lipa Cathedral,Gilbert Garcera
Roman Catholic Archdiocese of Maputo,Cathedral of Our Lady of the Immaculate Conception,Francisco Chimoio
