col0,col1,col2,col3
The Cannon Group,Metro-Goldwyn-Mayer,enterprise,United States of America
Manga Entertainment,Funimation,business,Los Angeles
The Cannon Group,Metro-Goldwyn-Mayer,business,United States of America
Atlantic Entertainment Group,Atlantic Recording Corporation,film production company,United States of America
Société nouvelle de distribution,M6 Group,film production company,Neuilly-sur-Seine
New World Pictures,News Corporation,film production company,Atlanta
CBS Films,CBS Corporation,film production company,Los Angeles
IFC Films,AMC Networks,film production company,New York City
Artisan Entertainment,Lions Gate Entertainment,film production company,United States of America
Warner Independent Pictures,Warner Bros.,film production company,Burbank
