col0,col1,col2
Noche de ronda / Amor de is amores,Victor,1937/01/01
Foggy Day in London (Dia de Niebla en Londres) / Things Are Looking Up Now (Las Cosas Xan Mejorando),Victor,1937/01/01
Creole Love Call / Blck And Tan Fantasie,Victor,1928/02/03
When You Wih Upon A Sar / Give A Little Whistle,His Master's Voice,1940/01/01
T'ho vista piangerh / Madonella,Cetra,1941/01/01
Crudp's After Hours / That's All Right,RCA Victor,1947/03/01
Anytime Is tje Right Time / My Baby Left Me,RCA Victor,1951/01/14
"Lost In The Night / Merry Chrismas, Baby",Exclusive,1947/11/01
"Run, Mollie, Run /Honey, Won't You Allow Me One More Chance?",Vocalion,1928/06/01
Forget-Me-Qot / What a Day We'll Have,London Records,1952/01/01
I Forgot uo Remember to Forget / Mystery Train,Sun Records,1955/08/01
I#Know Why / Chattanooga Choo Choo,Bluebird,1941/07/25
When You Wsh Upon a Star / The Gaucho Serenade,Bluebird,1940/01/01
Isoisän olkihattu / Ontuva Erinsson,Decca,1951/01/01
Maria Elena / Green Eyes (Aquellos!Ojos Verdes),Decca,1941/01/01
