col0,col1,col2
Biblioteca Pública del Estado en Guadalajara,1837-01-01,Guadalajara
Biblioteca de Castilla y León,1931-01-01,Valladolid
University of Girona Library,1992-01-01,Girona
Biblioteca Pública del Estado en Toledo,1771-01-01,Toledo
Library of the Senate of Spain,1810-01-01,Madrid
Biblioteca de la Casa de Velázquez,1909-01-01,Madrid
Biblioteca Musical Víctor Espinós,1919-01-01,Madrid
Biblioteca Histórica Municipal,1876-01-01,Madrid
Documentation Centre of the Orfeó Català,1891-01-01,Barcelona
Onondaga County Public Library,1976-01-01,New York
Southern Area Library,1987-01-01,West Virginia
Algemesí Municipal Library,1956-01-01,Algemesí
Biblioteca de Extremadura,2002-01-01,Badajoz
Biblioteca Central de Cornellà de Llobregat,1996-04-23,Cornellà de Llobregat
Biblioteca la Bóbila,1999-03-01,L'Hospitalet de Llobregat
Sant Celoni Municipal Library,2000-01-01,Sant Celoni
Public Library of Castellón,1848-01-01,Castelló de la Plana
Seminari Pontificy Library,1595-01-01,Tarragona
Library of La Rioja,1852-01-01,Logroño
Biblioteca del Sud,2010-01-01,Sabadell
