col0,col1,col2,col3
Monterrey Institute of Technology and Higher Education,Monterrey,"Monterrey Institute of Technology and Higher Education, Chihuahua",1943-09-06
Hofstra University,Nassau County,Maurice A. Deane School of Law,1935-01-01
Monterrey Institute of Technology and Higher Education,Monterrey,"Monterrey Institute of Technology and Higher Education, State of Mexico",1943-09-06
Hofstra University,Nassau County,Frank G. Zarb School of Business,1935-01-01
Morehouse College,Atlanta,Pace University,1867-01-01
Monterrey Institute of Technology and Higher Education,Monterrey,"Monterrey Institute of Technology and Higher Education, Morelia",1943-09-06
Morehouse College,Atlanta,Rensselaer Polytechnic Institute,1867-01-01
Drexel University,Philadelphia,Anthony J. Drexel Picture Gallery,1891-01-01
Emory University,Atlanta,Goizueta Business Library,1836-01-01
Williams College,Williamstown,Williams College Cemetery,1793-01-01
