col0,col1,col2
Roman Catholic Diocese of Lira,12034,2123544
Roman Catholic Diocese of Holguín,14089,1655000
Roman Catholic Diocese of Kasese,3205,720000
Roman Catholic Diocese of Farafangana,23275,1452000
Roman Catholic Diocese of Colón-Kuna Yala,7208,277818
Roman Catholic Diocese of União da Vitória,10000,230970
Roman Catholic Diocese of Pontoise,1249,1184957
Roman Catholic Diocese of Liepāja,13210,274000
Roman Catholic Diocese of Luebo,32000,2016000
Roman Catholic Diocese of Barbastro-Monzón,8321,102580
Roman Catholic Diocese of Orlando,28814,3962346
Roman Catholic Diocese of Fengxiang,12000,1000000
Roman Catholic Diocese of Viana do Castelo,2108,245600
Roman Catholic Diocese of Varanasi,21296,27218980
diocese of Antigonish,18800,205145
Roman Catholic Diocese of Jaipur,129000,25900000
Roman Catholic Diocese of Lucknow,45125,22985000
Roman Catholic Diocese of Ajmer,146690,22360000
Roman Catholic Diocese of Udaipur,44000,19606380
Roman Catholic Diocese of Osasco,2495,2573000
