col0,col1,col2,col3
FC Žďas Žďár nad Sázavou,Žďár nad Sázavou,Pavel Kubiš,Žďár nad Sázavou
Falkirk F.C.,Falkirk,Ray McKinnon,Falkirk
FC Fyn,Odense Municipality,Jesper Tollefsen,Odense Municipality
Canvey Island F.C.,Canvey Island,Steve Tilson,Canvey Island
Neath F.C.,Neath,Kristian O'Leary,Neath
AC Horsens,Horsens Municipality,Bo Henriksen,Horsens
Hércules CF,Alicante,Claudio Barragán,Alicante
RCD Mallorca,Palma,Vicente Moreno,Palma
Nejmeh SC,Beirut,Moussa Hojeij,Beirut
Keşla FK,Baku,Mladen Milinković,Baku
FC Koper,Koper,Miran Srebrnič,Koper
Sheffield United F.C.,Sheffield,Chris Wilder,Sheffield
AFC Bournemouth,Bournemouth,Eddie Howe,Bournemouth
Adelaide Raiders,Port Adelaide Enfield,Branko Milosevic,Port Adelaide Enfield
Kelantan FA,Kota Bharu,Bojan Hodak,Kota Bharu
