col0,col1,col2
Roman Catholic Diocese of Astorga,277800,Ecclesiastical Province of Oviedo
diocese of Amos,106353,Gatineau
Roman Catholic Diocese of Aire and Dax,387817,Roman Catholic Archdiocese of Auch
Roman Catholic Diocese of Santander,552727,Ecclesiastical Province of Oviedo
Roman Catholic Diocese of Sant Feliu de Llobregat,1003663,Ecclesiastical province of Barcelona
Roman Catholic Diocese of San Sebastián,684416,Ecclesiastical province of Pamplona and Tudela
Roman Catholic Diocese of San Marco Argentano-Scalea,117500,Roman Catholicism in Italy
Roman Catholic Diocese of Versailles,1394266,Ecclesiastical Province of Paris
Roman Catholic Diocese of Malakal,4919000,Ecclesiastical province of Juba
Roman Catholic Diocese of Alghero-Bosa,107600,Roman Catholic Archdiocese of Sassari
Roman Catholic Diocese of Ratchaburi,2358247,Ecclesiastical Province of Bangkok
