col0,col1,col2,col3
National Salmonids Centre,Lærdal,organization,stiftelse
National Utilities,Budapest,organization,Limited company
Asociace nezávislých médií,Prague,organization,voluntary association
Open Privacy,Vancouver,organization,personne morale sans but lucratif
Nadační fond českých průmyslníků,Prague,organization,Endowment Fund
Rheinisches Braunkohlensyndikat,Cologne,organization,GmbH
"Hannoversche Papierfabriken Alfeld-Gronau, vorm. Gebr. Woge",Alfeld,organization,Aktiengesellschaft
Deutsche Naturasphaltgesellschaft m.b.H.,Linden-Limmer,organization,GmbH
"United Limmer and Vorwohle Rock Asphalt Co., Ltd.",London,organization,private company limited by shares
Bytová správa Ministerstva vnitra,Prague,organization,public-benefit corporation
Brauerei J. G. Reif AG,Nuremberg,organization,Aktiengesellschaft
