col0,col1,col2,col3
1955 British Lions tour to South Africa,rugby union,1955-01-01,South Africa
1968 British Lions tour to South Africa,rugby union,1968-01-01,South Africa
1903 British Lions tour to South Africa,rugby union,1903-01-01,South Africa
1932 Junior Springboks tour in Argentina,rugby union,1932-01-01,South Africa
1964 France rugby union tour of South Africa,rugby union,1964-01-01,France
1980 France rugby union tour of South Africa,rugby union,1980-01-01,France
1971 France rugby union tour of South Africa,rugby union,1971-01-01,France
1937 South Africa rugby union tour to Australasia,rugby union,1937-01-01,Italy
1979 New Zealand rugby union tour of Australia,rugby union,1979-01-01,Italy
1964 Australia rugby union tour of New Zealand,rugby union,1964-01-01,Italy
1995 Argentina rugby union tour of Australia,rugby union,1995-01-01,Italy
