col0,col1,col2
Kyocera,KDDI,Fushimi-ku
Visa Inc.,Visa Europe,Foster City
Motorola,General Instrument,Schaumburg
Mylan,Meda AB,Canonsburg
Nikon,Nikon UK,Minato-ku
Saint-Gobain,Saint-Gobain Building Distribution Germany,Courbevoie
Ebro Foods,Pastificio Lucio Garofalo,Madrid
Enel,Enel Russia,Rome
BNP Paribas,BNP Paribas Asset Management,Paris
Virgin Group,Virgin Atlantic,London
Novartis,Sandoz,Basel
Panasonic Corporation,"Sanyo Electric Co., Ltd.",Kadoma
Total S.A.,Total E&P,Courbevoie
Volkswagen Group,Audi,Wolfsburg
Canon Inc.,Canon Medical Systems Corporation,Krefeld
Yandex,KinoPoisk,Moscow
Weleda,Weleda,Arlesheim
American Express,InteliSpend Prepaid Solutions,200 Vesey Street
Monsanto,Agracetus,St. Louis
Unilever,Unilever Philippines,Rotterdam
