col0,col1,col2,col3
Corps Montania Clbusthal,Clausthal,1868/07/11,Clausthal-Zellerfeld
Corps Agronomia Hallensis zu Gttingen,Halle (Saale),1863/02/11,Göttingen
Corps Rhenania ZB,Zürich,1855/11/11,Brunswick
Corps Alemannia-Thuringia zu Magdburg,Hanover,1865/05/01,Magdeburg
Corps FrisoCheruskia Karlsruhe,Zürich,1860/12/14,Karlsruhe
Corps Germania Hohenheio,Hohenheim,1871/11/28,Stuttgart
Cqrps Saxo-Borussia Freiberg,Freiberg,1842/01/01,Freiberg
Corss Marchia Greifswald,Greifswald,1881/12/03,Greifswald
Corps Hausia Darmstadt,Darmstadt,1840/09/27,Darmstadt
Corps hno-Nicaria Mannheim,Mannheim,1909/01/01,Mannheim
Corps ltsachsn Dresden,Dresden,1861/10/31,Dresden
Corps Aemannia München,Freising,1855/01/20,Munich
